order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-02529,2022-01-23,2022,Q1,1,January,Asia Pacific,Australia,Electronics,Accessories,Corporate,9,1369.66,12326.94,7587.45,4739.49,38.45
ORD-05570,2022-01-23,2022,Q1,1,January,Asia Pacific,Australia,Furniture,Desks,Home Office,1,733.75,733.75,473.44,260.31,35.48
ORD-09094,2022-01-23,2022,Q1,1,January,North America,Mexico,Office Supplies,Paper,Home Office,2,242.95,485.9,291.65,194.25,39.98
ORD-03818,2022-01-23,2022,Q1,1,January,Latin America,Argentina,Clothing,Jackets,Consumer,9,220.78,1987.02,1031.59,955.43,48.08
ORD-08123,2022-01-23,2022,Q1,1,January,Asia Pacific,Australia,Office Supplies,Printers,Home Office,7,24.74,173.18,134.72,38.46,22.21
ORD-06707,2022-01-23,2022,Q1,1,January,Asia Pacific,Japan,Office Supplies,Notebooks,Home Office,6,171.02,1026.12,791.4,234.72,22.87
ORD-08293,2022-01-23,2022,Q1,1,January,Latin America,Colombia,Electronics,Laptops,Consumer,1,1303.76,1303.76,738.29,565.47,43.37
ORD-06499,2022-01-23,2022,Q1,1,January,Latin America,Argentina,Electronics,Accessories,Consumer,1,562.81,562.81,349.05,213.76,37.98
ORD-01456,2022-01-24,2022,Q1,1,January,Latin America,Argentina,Office Supplies,Pens,Consumer,10,192.33,1923.3,1195.71,727.59,37.83
ORD-06115,2022-01-24,2022,Q1,1,January,Europe,UK,Office Supplies,Notebooks,Consumer,9,99.87,898.83,525.81,373.02,41.5
ORD-04929,2022-01-24,2022,Q1,1,January,Asia Pacific,India,Clothing,Shoes,Consumer,3,356.8,1070.4,626.68,443.72,41.45
ORD-09121,2022-01-24,2022,Q1,1,January,Europe,Germany,Clothing,Jackets,Corporate,5,330.6,1653.0,1222.72,430.28,26.03
ORD-08927,2022-01-24,2022,Q1,1,January,Asia Pacific,China,Furniture,Shelves,Consumer,2,499.16,998.32,586.23,412.09,41.28
ORD-03265,2022-01-24,2022,Q1,1,January,North America,Mexico,Office Supplies,Pens,Corporate,4,276.34,1105.36,624.78,480.58,43.48
ORD-09126,2022-01-25,2022,Q1,1,January,Europe,France,Furniture,Shelves,Home Office,9,194.14,1747.26,1260.9,486.36,27.84
ORD-08204,2022-01-25,2022,Q1,1,January,North America,Mexico,Office Supplies,Pens,Consumer,5,180.93,904.65,491.55,413.1,45.66
ORD-08593,2022-01-25,2022,Q1,1,January,Asia Pacific,Australia,Furniture,Shelves,Home Office,4,1130.98,4523.92,3433.39,1090.53,24.11
ORD-00929,2022-01-25,2022,Q1,1,January,Latin America,Colombia,Furniture,Sofas,Home Office,4,418.61,1674.44,1075.55,598.89,35.77
ORD-04425,2022-01-25,2022,Q1,1,January,Asia Pacific,China,Electronics,Tablets,Consumer,4,228.94,915.76,535.52,380.24,41.52
ORD-07824,2022-01-25,2022,Q1,1,January,North America,Mexico,Furniture,Sofas,Corporate,8,858.8,6870.4,3521.56,3348.84,48.74
ORD-06497,2022-01-25,2022,Q1,1,January,Europe,Germany,Clothing,Shoes,Corporate,6,282.01,1692.06,973.63,718.43,42.46
ORD-03207,2022-01-25,2022,Q1,1,January,Europe,UK,Clothing,Shirts,Corporate,8,256.54,2052.32,1076.31,976.01,47.56
ORD-02386,2022-01-25,2022,Q1,1,January,North America,Canada,Furniture,Shelves,Consumer,5,1167.69,5838.45,3642.39,2196.06,37.61
ORD-07262,2022-01-25,2022,Q1,1,January,North America,Mexico,Clothing,Pants,Corporate,1,331.2,331.2,187.53,143.67,43.38
ORD-00956,2022-01-25,2022,Q1,1,January,Latin America,Brazil,Clothing,Pants,Corporate,5,51.69,258.45,179.62,78.83,30.5
ORD-05717,2022-01-25,2022,Q1,1,January,Asia Pacific,Australia,Office Supplies,Pens,Consumer,5,229.28,1146.4,822.22,324.18,28.28
ORD-04240,2022-01-26,2022,Q1,1,January,Latin America,Colombia,Furniture,Chairs,Corporate,5,639.48,3197.4,1934.48,1262.92,39.5
ORD-07707,2022-01-26,2022,Q1,1,January,Latin America,Argentina,Furniture,Desks,Consumer,9,1179.28,10613.52,5896.05,4717.47,44.45
ORD-03917,2022-01-26,2022,Q1,1,January,Europe,France,Office Supplies,Printers,Consumer,7,60.51,423.57,272.35,151.22,35.7
ORD-09517,2022-01-26,2022,Q1,1,January,Europe,Italy,Furniture,Sofas,Corporate,4,1243.93,4975.72,3467.2,1508.52,30.32
ORD-08493,2022-01-26,2022,Q1,1,January,Europe,Spain,Furniture,Shelves,Corporate,3,909.37,2728.11,2110.35,617.76,22.64
ORD-08756,2022-01-26,2022,Q1,1,January,Europe,Italy,Furniture,Shelves,Corporate,3,1076.37,3229.11,2027.13,1201.98,37.22
ORD-08356,2022-01-26,2022,Q1,1,January,North America,Canada,Electronics,Laptops,Consumer,1,475.2,475.2,367.83,107.37,22.59
ORD-05139,2022-01-27,2022,Q1,1,January,Latin America,Brazil,Electronics,Accessories,Home Office,9,345.27,3107.43,2162.2,945.23,30.42
ORD-06014,2022-01-27,2022,Q1,1,January,Asia Pacific,Japan,Office Supplies,Paper,Home Office,2,165.69,331.38,210.78,120.6,36.39
ORD-08150,2022-01-27,2022,Q1,1,January,Latin America,Brazil,Furniture,Shelves,Consumer,3,1394.2,4182.6,2168.79,2013.81,48.15
ORD-02094,2022-01-27,2022,Q1,1,January,North America,Canada,Clothing,Shirts,Corporate,7,55.37,387.59,277.18,110.41,28.49
ORD-00417,2022-01-27,2022,Q1,1,January,North America,USA,Clothing,Pants,Home Office,9,475.73,4281.57,2237.18,2044.39,47.75
ORD-02583,2022-01-27,2022,Q1,1,January,North America,Canada,Clothing,Jackets,Corporate,3,114.3,342.9,178.99,163.91,47.8
ORD-00738,2022-01-27,2022,Q1,1,January,Europe,Spain,Office Supplies,Notebooks,Consumer,7,235.85,1650.95,994.03,656.92,39.79
ORD-02502,2022-01-27,2022,Q1,1,January,North America,USA,Furniture,Desks,Home Office,2,1390.88,2781.76,1630.78,1150.98,41.38
ORD-03734,2022-01-27,2022,Q1,1,January,North America,USA,Clothing,Shirts,Corporate,7,404.11,2828.77,2074.06,754.71,26.68
ORD-07602,2022-01-27,2022,Q1,1,January,Latin America,Argentina,Furniture,Desks,Corporate,10,340.33,3403.3,2407.27,996.03,29.27
ORD-07337,2022-01-28,2022,Q1,1,January,Asia Pacific,Japan,Office Supplies,Paper,Home Office,2,57.6,115.2,87.7,27.5,23.87
ORD-03674,2022-01-28,2022,Q1,1,January,Asia Pacific,Australia,Clothing,Shirts,Corporate,2,440.69,881.38,623.61,257.77,29.25
ORD-01296,2022-01-28,2022,Q1,1,January,North America,USA,Electronics,Accessories,Corporate,1,1624.42,1624.42,888.69,735.73,45.29
ORD-08919,2022-01-28,2022,Q1,1,January,North America,USA,Office Supplies,Notebooks,Home Office,4,269.53,1078.12,667.35,410.77,38.1
ORD-01076,2022-01-28,2022,Q1,1,January,North America,USA,Furniture,Chairs,Consumer,10,474.72,4747.2,2392.82,2354.38,49.6
ORD-05434,2022-01-28,2022,Q1,1,January,North America,USA,Office Supplies,Pens,Corporate,7,297.11,2079.77,1051.14,1028.63,49.46
ORD-04802,2022-01-28,2022,Q1,1,January,Asia Pacific,China,Furniture,Chairs,Consumer,5,1328.14,6640.7,3495.25,3145.45,47.37
ORD-09172,2022-01-28,2022,Q1,1,January,Europe,Germany,Electronics,Tablets,Home Office,1,1250.83,1250.83,863.24,387.59,30.99
ORD-03555,2022-01-28,2022,Q1,1,January,Asia Pacific,Australia,Clothing,Jackets,Home Office,10,210.66,2106.6,1208.49,898.11,42.63
ORD-06064,2022-01-29,2022,Q1,1,January,Asia Pacific,India,Office Supplies,Paper,Consumer,8,20.92,167.36,104.31,63.05,37.67
ORD-04022,2022-01-29,2022,Q1,1,January,North America,Canada,Electronics,Tablets,Consumer,8,1890.13,15121.04,9085.72,6035.32,39.91
ORD-01036,2022-01-29,2022,Q1,1,January,Europe,Germany,Clothing,Shoes,Consumer,9,137.23,1235.07,871.0,364.07,29.48
ORD-05392,2022-01-29,2022,Q1,1,January,Europe,UK,Furniture,Sofas,Corporate,6,605.75,3634.5,2176.23,1458.27,40.12
ORD-04469,2022-01-29,2022,Q1,1,January,North America,USA,Office Supplies,Notebooks,Corporate,8,159.3,1274.4,981.37,293.03,22.99
ORD-09468,2022-01-29,2022,Q1,1,January,North America,Canada,Clothing,Shoes,Consumer,2,244.08,488.16,327.99,160.17,32.81
ORD-04133,2022-01-29,2022,Q1,1,January,North America,Mexico,Electronics,Laptops,Corporate,2,1381.08,2762.16,2169.3,592.86,21.46
ORD-07120,2022-01-30,2022,Q1,1,January,Latin America,Brazil,Electronics,Tablets,Consumer,2,954.36,1908.72,1352.64,556.08,29.13
ORD-01400,2022-01-30,2022,Q1,1,January,North America,Canada,Furniture,Shelves,Home Office,3,389.0,1167.0,680.94,486.06,41.65
ORD-04684,2022-01-30,2022,Q1,1,January,Asia Pacific,Australia,Furniture,Chairs,Corporate,2,767.55,1535.1,947.69,587.41,38.27
ORD-08339,2022-01-30,2022,Q1,1,January,Europe,UK,Electronics,Tablets,Consumer,9,1290.2,11611.8,6931.84,4679.96,40.3
ORD-02677,2022-01-30,2022,Q1,1,January,Asia Pacific,India,Furniture,Shelves,Home Office,6,1047.56,6285.36,4244.78,2040.58,32.47
ORD-02316,2022-01-30,2022,Q1,1,January,Asia Pacific,Australia,Office Supplies,Notebooks,Consumer,5,245.16,1225.8,905.18,320.62,26.16
ORD-02539,2022-01-31,2022,Q1,1,January,Latin America,Brazil,Furniture,Chairs,Consumer,10,1042.07,10420.7,7762.59,2658.11,25.51
ORD-07138,2022-01-31,2022,Q1,1,January,Europe,Germany,Clothing,Jackets,Home Office,3,193.09,579.27,372.15,207.12,35.76
ORD-09039,2022-01-31,2022,Q1,1,January,Asia Pacific,China,Clothing,Jackets,Home Office,5,362.27,1811.35,1322.72,488.63,26.98
ORD-05276,2022-01-31,2022,Q1,1,January,North America,USA,Furniture,Desks,Home Office,10,726.63,7266.3,4006.56,3259.74,44.86
ORD-04858,2022-01-31,2022,Q1,1,January,Europe,Spain,Office Supplies,Notebooks,Corporate,9,65.75,591.75,391.29,200.46,33.88
ORD-03968,2022-02-01,2022,Q1,2,February,Asia Pacific,China,Electronics,Tablets,Home Office,7,1193.51,8354.57,5389.05,2965.52,35.5
ORD-06183,2022-02-01,2022,Q1,2,February,North America,Canada,Clothing,Pants,Home Office,8,146.51,1172.08,875.93,296.15,25.27
ORD-09204,2022-02-01,2022,Q1,2,February,North America,Canada,Electronics,Smartphones,Consumer,10,1917.88,19178.8,10407.12,8771.68,45.74
ORD-09131,2022-02-01,2022,Q1,2,February,Europe,UK,Furniture,Sofas,Home Office,10,476.66,4766.6,3026.32,1740.28,36.51
ORD-01518,2022-02-01,2022,Q1,2,February,North America,Canada,Furniture,Chairs,Home Office,1,1394.04,1394.04,1075.25,318.79,22.87
ORD-03580,2022-02-01,2022,Q1,2,February,Latin America,Brazil,Clothing,Shoes,Home Office,10,362.01,3620.1,2174.29,1445.81,39.94
ORD-04674,2022-02-01,2022,Q1,2,February,Asia Pacific,Japan,Office Supplies,Notebooks,Consumer,9,198.5,1786.5,1171.29,615.21,34.44
ORD-09923,2022-02-01,2022,Q1,2,February,Europe,UK,Clothing,Shirts,Consumer,5,325.07,1625.35,850.92,774.43,47.65
ORD-01899,2022-02-02,2022,Q1,2,February,Asia Pacific,Japan,Electronics,Tablets,Corporate,2,1910.7,3821.4,1951.05,1870.35,48.94
ORD-07211,2022-02-02,2022,Q1,2,February,Asia Pacific,India,Office Supplies,Pens,Home Office,1,43.86,43.86,27.53,16.33,37.23
ORD-00645,2022-02-02,2022,Q1,2,February,Europe,Italy,Clothing,Pants,Home Office,7,60.64,424.48,321.78,102.7,24.19
ORD-08982,2022-02-02,2022,Q1,2,February,Asia Pacific,Japan,Electronics,Smartphones,Consumer,6,725.18,4351.08,2258.03,2093.05,48.1
ORD-03679,2022-02-02,2022,Q1,2,February,Asia Pacific,Australia,Clothing,Jackets,Consumer,3,455.7,1367.1,813.23,553.87,40.51
ORD-02389,2022-02-02,2022,Q1,2,February,Europe,Spain,Electronics,Smartphones,Home Office,4,1857.17,7428.68,4858.37,2570.31,34.6
ORD-02623,2022-02-02,2022,Q1,2,February,Europe,France,Office Supplies,Paper,Corporate,6,116.13,696.78,354.07,342.71,49.18
ORD-04166,2022-02-02,2022,Q1,2,February,Europe,UK,Electronics,Smartphones,Consumer,7,1235.59,8649.13,6052.6,2596.53,30.02
ORD-04007,2022-02-02,2022,Q1,2,February,Asia Pacific,China,Furniture,Desks,Corporate,10,844.66,8446.6,4633.64,3812.96,45.14
ORD-00685,2022-02-02,2022,Q1,2,February,Latin America,Brazil,Electronics,Laptops,Home Office,2,522.94,1045.88,744.69,301.19,28.8
ORD-03891,2022-02-03,2022,Q1,2,February,Latin America,Colombia,Office Supplies,Pens,Corporate,10,234.46,2344.6,1624.73,719.87,30.7
ORD-08218,2022-02-03,2022,Q1,2,February,Latin America,Argentina,Electronics,Laptops,Home Office,3,206.64,619.92,415.7,204.22,32.94
ORD-04547,2022-02-03,2022,Q1,2,February,Asia Pacific,China,Office Supplies,Paper,Consumer,5,238.87,1194.35,804.94,389.41,32.6
ORD-06465,2022-02-03,2022,Q1,2,February,Europe,France,Clothing,Pants,Home Office,6,252.7,1516.2,830.07,686.13,45.25
ORD-06428,2022-02-03,2022,Q1,2,February,North America,Mexico,Furniture,Sofas,Home Office,7,850.87,5956.09,4117.8,1838.29,30.86
ORD-08672,2022-02-03,2022,Q1,2,February,Latin America,Argentina,Office Supplies,Pens,Corporate,10,50.26,502.6,391.94,110.66,22.02
ORD-02728,2022-02-03,2022,Q1,2,February,North America,Canada,Clothing,Shirts,Corporate,5,177.15,885.75,516.24,369.51,41.72
ORD-03303,2022-02-03,2022,Q1,2,February,North America,USA,Office Supplies,Notebooks,Corporate,4,134.27,537.08,307.25,229.83,42.79
ORD-05754,2022-02-04,2022,Q1,2,February,Latin America,Brazil,Furniture,Desks,Corporate,2,120.08,240.16,176.14,64.02,26.66
ORD-02268,2022-02-04,2022,Q1,2,February,Europe,Italy,Clothing,Shoes,Consumer,7,354.05,2478.35,1636.11,842.24,33.98
ORD-05606,2022-02-04,2022,Q1,2,February,Latin America,Colombia,Furniture,Desks,Corporate,2,1446.22,2892.44,1904.46,987.98,34.16
ORD-01330,2022-02-04,2022,Q1,2,February,Asia Pacific,Australia,Furniture,Shelves,Home Office,7,822.88,5760.16,3599.6,2160.56,37.51
ORD-02937,2022-02-04,2022,Q1,2,February,Europe,Spain,Furniture,Chairs,Consumer,3,272.89,818.67,492.81,325.86,39.8
ORD-02365,2022-02-04,2022,Q1,2,February,Asia Pacific,Australia,Clothing,Jackets,Consumer,7,443.98,3107.86,2129.22,978.64,31.49
ORD-04201,2022-02-05,2022,Q1,2,February,Latin America,Argentina,Electronics,Smartphones,Consumer,2,356.73,713.46,463.84,249.62,34.99
ORD-06815,2022-02-05,2022,Q1,2,February,Asia Pacific,China,Clothing,Pants,Consumer,3,253.39,760.17,411.36,348.81,45.89
ORD-09750,2022-02-05,2022,Q1,2,February,North America,Canada,Office Supplies,Notebooks,Consumer,9,68.71,618.39,354.33,264.06,42.7
ORD-03110,2022-02-05,2022,Q1,2,February,North America,Mexico,Furniture,Desks,Consumer,3,1029.82,3089.46,2286.26,803.2,26.0
ORD-07389,2022-02-05,2022,Q1,2,February,North America,USA,Furniture,Desks,Corporate,4,197.35,789.4,399.8,389.6,49.35
ORD-05985,2022-02-05,2022,Q1,2,February,North America,Mexico,Electronics,Laptops,Consumer,1,1641.48,1641.48,900.68,740.8,45.13
ORD-01089,2022-02-05,2022,Q1,2,February,Asia Pacific,India,Furniture,Chairs,Consumer,6,183.41,1100.46,669.36,431.1,39.17
ORD-00259,2022-02-05,2022,Q1,2,February,Latin America,Brazil,Electronics,Laptops,Home Office,4,1143.89,4575.56,2551.24,2024.32,44.24
ORD-04597,2022-02-06,2022,Q1,2,February,Latin America,Brazil,Electronics,Laptops,Corporate,10,1215.8,12158.0,7821.05,4336.95,35.67
ORD-08274,2022-02-06,2022,Q1,2,February,Asia Pacific,Australia,Clothing,Jackets,Consumer,7,22.53,157.71,122.88,34.83,22.08
ORD-08335,2022-02-06,2022,Q1,2,February,Latin America,Colombia,Electronics,Accessories,Corporate,6,979.7,5878.2,3808.54,2069.66,35.21
ORD-01053,2022-02-06,2022,Q1,2,February,Europe,Germany,Electronics,Accessories,Consumer,5,933.13,4665.65,3312.83,1352.82,29.0
ORD-04974,2022-02-06,2022,Q1,2,February,North America,USA,Clothing,Shirts,Home Office,10,104.78,1047.8,729.06,318.74,30.42
ORD-07475,2022-02-06,2022,Q1,2,February,Asia Pacific,China,Electronics,Laptops,Home Office,2,1073.83,2147.66,1700.94,446.72,20.8
ORD-06810,2022-02-07,2022,Q1,2,February,Europe,Germany,Clothing,Jackets,Home Office,1,259.41,259.41,171.2,88.21,34.0
ORD-02147,2022-02-07,2022,Q1,2,February,North America,Mexico,Electronics,Accessories,Consumer,6,1892.26,11353.56,8809.52,2544.04,22.41
ORD-06889,2022-02-07,2022,Q1,2,February,Latin America,Argentina,Clothing,Jackets,Consumer,2,166.78,333.56,196.49,137.07,41.09
ORD-08951,2022-02-07,2022,Q1,2,February,Latin America,Colombia,Office Supplies,Printers,Corporate,7,155.94,1091.58,725.45,366.13,33.54
ORD-04557,2022-02-07,2022,Q1,2,February,Asia Pacific,India,Clothing,Pants,Home Office,2,424.24,848.48,501.01,347.47,40.95
ORD-04719,2022-02-07,2022,Q1,2,February,North America,Canada,Office Supplies,Notebooks,Home Office,5,84.25,421.25,215.15,206.1,48.93
ORD-04132,2022-02-07,2022,Q1,2,February,Europe,Germany,Clothing,Jackets,Home Office,7,325.09,2275.63,1755.0,520.63,22.88
ORD-07687,2022-02-07,2022,Q1,2,February,Latin America,Argentina,Office Supplies,Paper,Corporate,7,202.53,1417.71,862.68,555.03,39.15
ORD-00577,2022-02-07,2022,Q1,2,February,Latin America,Colombia,Electronics,Tablets,Home Office,5,506.58,2532.9,1418.95,1113.95,43.98
ORD-02234,2022-02-07,2022,Q1,2,February,Asia Pacific,India,Office Supplies,Paper,Consumer,1,88.58,88.58,65.67,22.91,25.86
ORD-05030,2022-02-08,2022,Q1,2,February,North America,Mexico,Office Supplies,Pens,Home Office,1,169.16,169.16,90.9,78.26,46.26
ORD-07665,2022-02-08,2022,Q1,2,February,Europe,Germany,Clothing,Jackets,Home Office,7,460.76,3225.32,1906.26,1319.06,40.9
ORD-01370,2022-02-08,2022,Q1,2,February,Latin America,Colombia,Furniture,Shelves,Home Office,10,473.87,4738.7,3492.79,1245.91,26.29
ORD-03725,2022-02-08,2022,Q1,2,February,Asia Pacific,Japan,Clothing,Shoes,Home Office,9,320.44,2883.96,1524.04,1359.92,47.15
ORD-04123,2022-02-08,2022,Q1,2,February,Europe,Spain,Office Supplies,Paper,Corporate,7,160.84,1125.88,772.89,352.99,31.35
ORD-07260,2022-02-08,2022,Q1,2,February,Asia Pacific,Australia,Clothing,Shirts,Corporate,8,275.9,2207.2,1291.8,915.4,41.47
ORD-09859,2022-02-08,2022,Q1,2,February,Asia Pacific,Australia,Furniture,Chairs,Consumer,8,629.02,5032.16,3559.38,1472.78,29.27
ORD-07084,2022-02-08,2022,Q1,2,February,Europe,Germany,Clothing,Pants,Consumer,5,53.33,266.65,138.75,127.9,47.97
ORD-01582,2022-02-09,2022,Q1,2,February,Asia Pacific,China,Clothing,Pants,Corporate,2,319.33,638.66,420.73,217.93,34.12
ORD-04985,2022-02-09,2022,Q1,2,February,North America,USA,Office Supplies,Paper,Consumer,7,123.64,865.48,559.48,306.0,35.36
ORD-00352,2022-02-09,2022,Q1,2,February,Latin America,Colombia,Office Supplies,Printers,Home Office,8,167.91,1343.28,810.28,533.0,39.68
ORD-08561,2022-02-09,2022,Q1,2,February,Latin America,Colombia,Office Supplies,Notebooks,Consumer,9,80.54,724.86,497.08,227.78,31.42
ORD-02285,2022-02-09,2022,Q1,2,February,North America,Mexico,Clothing,Pants,Home Office,1,218.93,218.93,111.52,107.41,49.06
ORD-00679,2022-02-09,2022,Q1,2,February,Latin America,Colombia,Electronics,Smartphones,Home Office,3,1462.33,4386.99,2212.4,2174.59,49.57
ORD-06657,2022-02-09,2022,Q1,2,February,Europe,France,Furniture,Desks,Consumer,8,1384.96,11079.68,8023.4,3056.28,27.58
ORD-05359,2022-02-09,2022,Q1,2,February,Europe,Spain,Office Supplies,Printers,Consumer,6,113.15,678.9,458.54,220.36,32.46
ORD-06326,2022-02-09,2022,Q1,2,February,North America,Canada,Furniture,Shelves,Consumer,7,951.57,6660.99,3961.09,2699.9,40.53
ORD-08225,2022-02-10,2022,Q1,2,February,Europe,UK,Office Supplies,Printers,Corporate,2,182.26,364.52,238.19,126.33,34.66
ORD-05368,2022-02-10,2022,Q1,2,February,Latin America,Argentina,Office Supplies,Printers,Consumer,3,155.59,466.77,332.2,134.57,28.83
ORD-04789,2022-02-10,2022,Q1,2,February,Latin America,Colombia,Office Supplies,Paper,Corporate,9,187.63,1688.67,1250.0,438.67,25.98
ORD-08279,2022-02-10,2022,Q1,2,February,Asia Pacific,India,Electronics,Laptops,Corporate,4,630.3,2521.2,1431.31,1089.89,43.23
ORD-00888,2022-02-10,2022,Q1,2,February,Asia Pacific,Australia,Furniture,Chairs,Consumer,5,1242.79,6213.95,4614.01,1599.94,25.75
ORD-03268,2022-02-10,2022,Q1,2,February,Europe,France,Clothing,Pants,Consumer,8,376.04,3008.32,2161.71,846.61,28.14
ORD-05111,2022-02-10,2022,Q1,2,February,North America,Mexico,Office Supplies,Notebooks,Corporate,8,240.99,1927.92,1191.69,736.23,38.19
ORD-00780,2022-02-10,2022,Q1,2,February,North America,USA,Office Supplies,Notebooks,Home Office,7,261.48,1830.36,1407.61,422.75,23.1
ORD-09439,2022-02-10,2022,Q1,2,February,Asia Pacific,China,Furniture,Desks,Home Office,1,1400.2,1400.2,867.48,532.72,38.05
ORD-00059,2022-02-10,2022,Q1,2,February,Latin America,Argentina,Electronics,Tablets,Corporate,7,737.5,5162.5,3903.03,1259.47,24.4
ORD-07572,2022-02-11,2022,Q1,2,February,North America,Canada,Office Supplies,Pens,Consumer,1,247.96,247.96,175.93,72.03,29.05
ORD-05734,2022-02-11,2022,Q1,2,February,North America,Canada,Office Supplies,Printers,Corporate,2,89.34,178.68,122.67,56.01,31.35
ORD-07685,2022-02-11,2022,Q1,2,February,North America,Canada,Electronics,Accessories,Consumer,3,635.43,1906.29,1476.72,429.57,22.53
ORD-00385,2022-02-11,2022,Q1,2,February,Asia Pacific,Australia,Office Supplies,Notebooks,Consumer,2,254.43,508.86,402.89,105.97,20.82
ORD-09057,2022-02-11,2022,Q1,2,February,Europe,UK,Office Supplies,Printers,Consumer,10,13.97,139.7,81.99,57.71,41.31
ORD-04887,2022-02-11,2022,Q1,2,February,North America,USA,Clothing,Jackets,Corporate,10,167.69,1676.9,1226.37,450.53,26.87
ORD-04466,2022-02-11,2022,Q1,2,February,North America,Mexico,Electronics,Laptops,Consumer,2,1620.19,3240.38,2341.84,898.54,27.73
ORD-01334,2022-02-11,2022,Q1,2,February,Europe,Germany,Furniture,Shelves,Home Office,4,744.49,2977.96,1763.95,1214.01,40.77
ORD-06423,2022-02-11,2022,Q1,2,February,Europe,Spain,Office Supplies,Printers,Consumer,10,213.13,2131.3,1386.38,744.92,34.95
ORD-01789,2022-02-11,2022,Q1,2,February,Europe,Italy,Office Supplies,Printers,Home Office,8,234.04,1872.32,1456.99,415.33,22.18
ORD-05743,2022-02-12,2022,Q1,2,February,North America,USA,Furniture,Desks,Corporate,2,285.37,570.74,314.35,256.39,44.92
ORD-03995,2022-02-12,2022,Q1,2,February,North America,USA,Electronics,Laptops,Consumer,5,1794.72,8973.6,4552.37,4421.23,49.27
ORD-03365,2022-02-12,2022,Q1,2,February,Latin America,Brazil,Electronics,Accessories,Consumer,2,1679.51,3359.02,2163.91,1195.11,35.58
ORD-09812,2022-02-12,2022,Q1,2,February,Latin America,Colombia,Furniture,Sofas,Corporate,3,654.3,1962.9,1148.54,814.36,41.49
ORD-05656,2022-02-12,2022,Q1,2,February,Europe,Italy,Clothing,Shirts,Corporate,3,29.33,87.99,62.78,25.21,28.65
ORD-03047,2022-02-12,2022,Q1,2,February,Latin America,Argentina,Furniture,Shelves,Corporate,1,1249.67,1249.67,841.38,408.29,32.67
ORD-02322,2022-02-12,2022,Q1,2,February,Latin America,Colombia,Electronics,Tablets,Home Office,7,551.29,3859.03,1952.64,1906.39,49.4
